Edad simple;Comunidades y ciudades autónomas;Sexo;Periodo;Total
Todas las edades;18 Ceuta;Hombres;1 de enero de 2013;43.300
Todas las edades;18 Ceuta;Hombres;1 de julio de 2012;43.174
Todas las edades;18 Ceuta;Hombres;1 de enero de 2012;42.960
Todas las edades;18 Ceuta;Hombres;1 de julio de 2011;42.420
Todas las edades;18 Ceuta;Hombres;1 de enero de 2011;41.801
Todas las edades;18 Ceuta;Hombres;1 de julio de 2010;41.271
Todas las edades;18 Ceuta;Hombres;1 de enero de 2010;40.539
Todas las edades;18 Ceuta;Hombres;1 de julio de 2009;39.594
Todas las edades;18 Ceuta;Hombres;1 de enero de 2009;39.035
Todas las edades;18 Ceuta;Hombres;1 de julio de 2008;38.363
Todas las edades;18 Ceuta;Hombres;1 de enero de 2008;38.047
Todas las edades;18 Ceuta;Hombres;1 de julio de 2007;37.634
Todas las edades;18 Ceuta;Hombres;1 de enero de 2007;37.382
Todas las edades;18 Ceuta;Hombres;1 de julio de 2006;36.931
Todas las edades;18 Ceuta;Hombres;1 de enero de 2006;36.662
Todas las edades;18 Ceuta;Hombres;1 de julio de 2005;36.335
Todas las edades;18 Ceuta;Hombres;1 de enero de 2005;36.183
Todas las edades;18 Ceuta;Hombres;1 de julio de 2004;35.979
Todas las edades;18 Ceuta;Hombres;1 de enero de 2004;35.994
Todas las edades;18 Ceuta;Hombres;1 de julio de 2003;35.758
Todas las edades;18 Ceuta;Hombres;1 de enero de 2003;35.723
Todas las edades;18 Ceuta;Hombres;1 de julio de 2002;35.542
Todas las edades;18 Ceuta;Hombres;1 de enero de 2002;35.555
Todas las edades;18 Ceuta;Hombres;1 de julio de 2001;35.853
Todas las edades;18 Ceuta;Hombres;1 de enero de 2001;35.716
Todas las edades;18 Ceuta;Hombres;1 de julio de 2000;35.581
Todas las edades;18 Ceuta;Hombres;1 de enero de 2000;35.483
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2020;41.718
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2020;41.762
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2019;41.805
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2019;41.936
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2018;41.892
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2018;41.999
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2017;41.823
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2017;41.819
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2016;41.631
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2016;41.579
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2015;41.494
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2015;41.512
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2014;41.363
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2014;41.365
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2013;41.223
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2013;41.187
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2012;41.004
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2012;40.877
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2011;40.491
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2011;39.826
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2010;39.351
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2010;38.756
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2009;38.217
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2009;37.887
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2008;37.413
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2008;37.205
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2007;36.929
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2007;36.773
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2006;36.361
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2006;36.144
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2005;35.856
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2005;35.800
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2004;35.595
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2004;35.549
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2003;35.401
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2003;35.387
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2002;35.306
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2002;35.318
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2001;35.514
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2001;35.467
Todas las edades;18 Ceuta;Mujeres;1 de julio de 2000;35.387
Todas las edades;18 Ceuta;Mujeres;1 de enero de 2000;35.372
Todas las edades;19 Melilla;Total;1 de julio de 2020;86.552
Todas las edades;19 Melilla;Total;1 de enero de 2020;86.558
Todas las edades;19 Melilla;Total;1 de julio de 2019;86.324
Todas las edades;19 Melilla;Total;1 de enero de 2019;86.373
Todas las edades;19 Melilla;Total;1 de julio de 2018;86.183
Todas las edades;19 Melilla;Total;1 de enero de 2018;86.084
Todas las edades;19 Melilla;Total;1 de julio de 2017;86.011
Todas las edades;19 Melilla;Total;1 de enero de 2017;85.918
Todas las edades;19 Melilla;Total;1 de julio de 2016;85.561
Todas las edades;19 Melilla;Total;1 de enero de 2016;85.457
Todas las edades;19 Melilla;Total;1 de julio de 2015;85.278
Todas las edades;19 Melilla;Total;1 de enero de 2015;85.009
Todas las edades;19 Melilla;Total;1 de julio de 2014;84.415
Todas las edades;19 Melilla;Total;1 de enero de 2014;84.103
Todas las edades;19 Melilla;Total;1 de julio de 2013;83.820
Todas las edades;19 Melilla;Total;1 de enero de 2013;83.669
Todas las edades;19 Melilla;Total;1 de julio de 2012;82.689
Todas las edades;19 Melilla;Total;1 de enero de 2012;81.786
Todas las edades;19 Melilla;Total;1 de julio de 2011;80.171
Todas las edades;19 Melilla;Total;1 de enero de 2011;78.863
Todas las edades;19 Melilla;Total;1 de julio de 2010;77.424
Todas las edades;19 Melilla;Total;1 de enero de 2010;76.047
Todas las edades;19 Melilla;Total;1 de julio de 2009;74.484
Todas las edades;19 Melilla;Total;1 de enero de 2009;73.361
Todas las edades;19 Melilla;Total;1 de julio de 2008;72.213
Todas las edades;19 Melilla;Total;1 de enero de 2008;71.244
Todas las edades;19 Melilla;Total;1 de julio de 2007;70.080
Todas las edades;19 Melilla;Total;1 de enero de 2007;68.968
Todas las edades;19 Melilla;Total;1 de julio de 2006;67.924
Todas las edades;19 Melilla;Total;1 de enero de 2006;67.110
Todas las edades;19 Melilla;Total;1 de julio de 2005;66.351
Todas las edades;19 Melilla;Total;1 de enero de 2005;64.914
Todas las edades;19 Melilla;Total;1 de julio de 2004;64.652
Todas las edades;19 Melilla;Total;1 de enero de 2004;64.754
Todas las edades;19 Melilla;Total;1 de julio de 2003;64.969
Todas las edades;19 Melilla;Total;1 de enero de 2003;65.390
Todas las edades;19 Melilla;Total;1 de julio de 2002;65.464
Todas las edades;19 Melilla;Total;1 de enero de 2002;65.901
Todas las edades;19 Melilla;Total;1 de julio de 2001;66.139
Todas las edades;19 Melilla;Total;1 de enero de 2001;65.725
Todas las edades;19 Melilla;Total;1 de julio de 2000;65.241
Todas las edades;19 Melilla;Total;1 de enero de 2000;64.851
Todas las edades;19 Melilla;Hombres;1 de julio de 2020;43.929
Todas las edades;19 Melilla;Hombres;1 de enero de 2020;43.992
Todas las edades;19 Melilla;Hombres;1 de julio de 2019;43.971
Todas las edades;19 Melilla;Hombres;1 de enero de 2019;44.049
Todas las edades;19 Melilla;Hombres;1 de julio de 2018;43.911
Todas las edades;19 Melilla;Hombres;1 de enero de 2018;43.860
Todas las edades;19 Melilla;Hombres;1 de julio de 2017;43.873
Todas las edades;19 Melilla;Hombres;1 de enero de 2017;43.872
Todas las edades;19 Melilla;Hombres;1 de julio de 2016;43.709
Todas las edades;19 Melilla;Hombres;1 de enero de 2016;43.708
Todas las edades;19 Melilla;Hombres;1 de julio de 2015;43.637
Todas las edades;19 Melilla;Hombres;1 de enero de 2015;43.558
Todas las edades;19 Melilla;Hombres;1 de julio de 2014;43.221
Todas las edades;19 Melilla;Hombres;1 de enero de 2014;43.097
Todas las edades;19 Melilla;Hombres;1 de julio de 2013;43.095
Todas las edades;19 Melilla;Hombres;1 de enero de 2013;43.190
Todas las edades;19 Melilla;Hombres;1 de julio de 2012;42.776
Todas las edades;19 Melilla;Hombres;1 de enero de 2012;42.310
Todas las edades;19 Melilla;Hombres;1 de julio de 2011;41.421
Todas las edades;19 Melilla;Hombres;1 de enero de 2011;40.601
Todas las edades;19 Melilla;Hombres;1 de julio de 2010;39.807
Todas las edades;19 Melilla;Hombres;1 de enero de 2010;38.939
Todas las edades;19 Melilla;Hombres;1 de julio de 2009;37.932
Todas las edades;19 Melilla;Hombres;1 de enero de 2009;37.266
Todas las edades;19 Melilla;Hombres;1 de julio de 2008;36.572
Todas las edades;19 Melilla;Hombres;1 de enero de 2008;36.061
Todas las edades;19 Melilla;Hombres;1 de julio de 2007;35.370
Todas las edades;19 Melilla;Hombres;1 de enero de 2007;34.759
Todas las edades;19 Melilla;Hombres;1 de julio de 2006;34.164
Todas las edades;19 Melilla;Hombres;1 de enero de 2006;33.728
Todas las edades;19 Melilla;Hombres;1 de julio de 2005;33.321
Todas las edades;19 Melilla;Hombres;1 de enero de 2005;32.633
Todas las edades;19 Melilla;Hombres;1 de julio de 2004;32.413
Todas las edades;19 Melilla;Hombres;1 de enero de 2004;32.437
Todas las edades;19 Melilla;Hombres;1 de julio de 2003;32.483
Todas las edades;19 Melilla;Hombres;1 de enero de 2003;32.655
Todas las edades;19 Melilla;Hombres;1 de julio de 2002;32.623
Todas las edades;19 Melilla;Hombres;1 de enero de 2002;32.794
Todas las edades;19 Melilla;Hombres;1 de julio de 2001;32.998
Todas las edades;19 Melilla;Hombres;1 de enero de 2001;32.799
Todas las edades;19 Melilla;Hombres;1 de julio de 2000;32.536
Todas las edades;19 Melilla;Hombres;1 de enero de 2000;32.336
Todas las edades;19 Melilla;Mujeres;1 de julio de 2020;42.623
Todas las edades;19 Melilla;Mujeres;1 de enero de 2020;42.566
Todas las edades;19 Melilla;Mujeres;1 de julio de 2019;42.353
Todas las edades;19 Melilla;Mujeres;1 de enero de 2019;42.324
Todas las edades;19 Melilla;Mujeres;1 de julio de 2018;42.272
Todas las edades;19 Melilla;Mujeres;1 de enero de 2018;42.224
Todas las edades;19 Melilla;Mujeres;1 de julio de 2017;42.138
Todas las edades;19 Melilla;Mujeres;1 de enero de 2017;42.046
Todas las edades;19 Melilla;Mujeres;1 de julio de 2016;41.852
Todas las edades;19 Melilla;Mujeres;1 de enero de 2016;41.749
Todas las edades;19 Melilla;Mujeres;1 de julio de 2015;41.641
Todas las edades;19 Melilla;Mujeres;1 de enero de 2015;41.451
Todas las edades;19 Melilla;Mujeres;1 de julio de 2014;41.194
Todas las edades;19 Melilla;Mujeres;1 de enero de 2014;41.006
Todas las edades;19 Melilla;Mujeres;1 de julio de 2013;40.725
Todas las edades;19 Melilla;Mujeres;1 de enero de 2013;40.479
Todas las edades;19 Melilla;Mujeres;1 de julio de 2012;39.913
Todas las edades;19 Melilla;Mujeres;1 de enero de 2012;39.476
Todas las edades;19 Melilla;Mujeres;1 de julio de 2011;38.750
Todas las edades;19 Melilla;Mujeres;1 de enero de 2011;38.261
Todas las edades;19 Melilla;Mujeres;1 de julio de 2010;37.617
Todas las edades;19 Melilla;Mujeres;1 de enero de 2010;37.108
Todas las edades;19 Melilla;Mujeres;1 de julio de 2009;36.552
Todas las edades;19 Melilla;Mujeres;1 de enero de 2009;36.095
Todas las edades;19 Melilla;Mujeres;1 de julio de 2008;35.641
Todas las edades;19 Melilla;Mujeres;1 de enero de 2008;35.184
Todas las edades;19 Melilla;Mujeres;1 de julio de 2007;34.710
Todas las edades;19 Melilla;Mujeres;1 de enero de 2007;34.210
Todas las edades;19 Melilla;Mujeres;1 de julio de 2006;33.759
Todas las edades;19 Melilla;Mujeres;1 de enero de 2006;33.382
Todas las edades;19 Melilla;Mujeres;1 de julio de 2005;33.031
Todas las edades;19 Melilla;Mujeres;1 de enero de 2005;32.282
Todas las edades;19 Melilla;Mujeres;1 de julio de 2004;32.239
Todas las edades;19 Melilla;Mujeres;1 de enero de 2004;32.316
Todas las edades;19 Melilla;Mujeres;1 de julio de 2003;32.486
Todas las edades;19 Melilla;Mujeres;1 de enero de 2003;32.735
Todas las edades;19 Melilla;Mujeres;1 de julio de 2002;32.841
Todas las edades;19 Melilla;Mujeres;1 de enero de 2002;33.107
Todas las edades;19 Melilla;Mujeres;1 de julio de 2001;33.141
Todas las edades;19 Melilla;Mujeres;1 de enero de 2001;32.925
Todas las edades;19 Melilla;Mujeres;1 de julio de 2000;32.705
Todas las edades;19 Melilla;Mujeres;1 de enero de 2000;32.515
